	experiment	sample_type	media	subculture_time	preculture_time	c18positive	c18negative	hilicpositive	culture_source	taxonomy	grouped_taxonomy	kingdom	phylum	class	order	family	genus	species	strain	morphology
1548	20191107.2	supernatant	mm	24.0	36.0	s05051	s04965	s05138	c0165	Parabacteroides distasonis ATCC 8503	Parabacteroides distasonis	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	distasonis		
1549	20191107.2	supernatant	mm	24.0	36.0	s05052	s04966	s05139	c0041	Clostridium cadaveris CC40_001C BEI HM-1039	Clostridium cadaveris	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	cadaveris	CC40_001C	
1550	20191107.2	supernatant	mm	24.0	36.0	s05053	s04967	s05140	c0041	Clostridium cadaveris CC40_001C BEI HM-1039	Clostridium cadaveris	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	cadaveris	CC40_001C	
1551	20191107.2	supernatant	mm	24.0	36.0	s05054	s04968	s05141	c0041	Clostridium cadaveris CC40_001C BEI HM-1039	Clostridium cadaveris	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	cadaveris	CC40_001C	
1552	20191107.2	supernatant	mm	24.0	36.0	s05055	s04969	s05142	c0100	Eubacterium rectale ATCC 33656	Eubacterium rectale	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	rectale		
1553	20191107.2	supernatant	mm	24.0	36.0	s05056	s04970	s05143	c0100	Eubacterium rectale ATCC 33656	Eubacterium rectale	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	rectale		
1554	20191107.2	supernatant	mm	24.0	36.0	s05057	s04971	s05144	c0100	Eubacterium rectale ATCC 33656	Eubacterium rectale	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	rectale		
1555	20191107.2	supernatant	mm	24.0	36.0	s05058	s04972	s05145	c0042	Clostridium cadaveris CC44_001G BEI HM-1040	Clostridium cadaveris	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	cadaveris	CC44_001G	
1556	20191107.2	supernatant	mm	24.0	36.0	s05059	s04973	s05146	c0042	Clostridium cadaveris CC44_001G BEI HM-1040	Clostridium cadaveris	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	cadaveris	CC44_001G	
1557	20191107.2	supernatant	mm	24.0	36.0	s05060	s04974	s05147	c0042	Clostridium cadaveris CC44_001G BEI HM-1040	Clostridium cadaveris	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	cadaveris	CC44_001G	
1558	20191107.2	supernatant	mm	24.0	36.0	s05061	s04975	s05148	c0264	Fusobacterium nucleatum CTI-2 BEI HM-993	Fusobacterium nucleatum	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	nucleatum	CTI-2	
1559	20191107.2	supernatant	mm	24.0	36.0	s05062	s04976	s05149	c0264	Fusobacterium nucleatum CTI-2 BEI HM-993	Fusobacterium nucleatum	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	nucleatum	CTI-2	
1560	20191107.2	supernatant	mm	24.0	36.0	s05063	s04977	s05150	c0264	Fusobacterium nucleatum CTI-2 BEI HM-993	Fusobacterium nucleatum	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	nucleatum	CTI-2	
1561	20191107.1	supernatant	paf	26.0	36.0		s05265	s05156	c0252	Collinsella aerofaciens ATCC 25986	Collinsella aerofaciens	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	aerofaciens		
1562	20191107.1	supernatant	paf	26.0	36.0	s05217	s05266	s05157	c0252	Collinsella aerofaciens ATCC 25986	Collinsella aerofaciens	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	aerofaciens		
1563	20191107.1	supernatant	paf	26.0	36.0	s05218	s05267	s05158	c0252	Collinsella aerofaciens ATCC 25986	Collinsella aerofaciens	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	aerofaciens		
1564	20191107.1	supernatant	paf	26.0	36.0	s05219	s05268	s05159	c0173	Bacteroides eggerthii ATCC 27754	Bacteroides eggerthii	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	eggerthii		
1565	20191107.1	supernatant	paf	26.0	36.0	s05220	s05269	s05160	c0173	Bacteroides eggerthii ATCC 27754	Bacteroides eggerthii	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	eggerthii		
1566	20191107.1	supernatant	paf	26.0	36.0	s05221	s05270	s05161	c0173	Bacteroides eggerthii ATCC 27754	Bacteroides eggerthii	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	eggerthii		
1567	20191107.1	supernatant	paf	26.0	36.0	s05222	s05271	s05162	c0089	Enterococcus faecalis TX1322 BEI HM-202	Enterococcus faecalis	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	faecalis	TX1322	
1568	20191107.1	supernatant	paf	26.0	36.0	s05223	s05272	s05163	c0089	Enterococcus faecalis TX1322 BEI HM-202	Enterococcus faecalis	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	faecalis	TX1322	
1569	20191107.1	supernatant	paf	26.0	36.0	s05224	s05273	s05164	c0089	Enterococcus faecalis TX1322 BEI HM-202	Enterococcus faecalis	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	faecalis	TX1322	
1570	20191107.1	supernatant	paf	26.0	36.0	s05225	s05274	s05165	c0277	Proteus penneri ATCC 35198	Proteus penneri	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Morganellaceae	Proteus	penneri		
1571	20191107.1	supernatant	paf	26.0	36.0	s05226	s05275	s05166	c0277	Proteus penneri ATCC 35198	Proteus penneri	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Morganellaceae	Proteus	penneri		
1572	20191107.1	supernatant	paf	26.0	36.0	s05227	s05276	s05167	c0277	Proteus penneri ATCC 35198	Proteus penneri	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Morganellaceae	Proteus	penneri		
1573	20191107.1	supernatant	paf	26.0	36.0	s05228	s05277	s05168	c0177	Bacteroides finegoldii DSMZ 17565	Bacteroides finegoldii	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	finegoldii		
1574	20191107.1	supernatant	paf	26.0	36.0	s05229	s05278	s05169	c0177	Bacteroides finegoldii DSMZ 17565	Bacteroides finegoldii	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	finegoldii		
1575	20191107.1	supernatant	paf	26.0	36.0	s05230	s05279	s05170	c0177	Bacteroides finegoldii DSMZ 17565	Bacteroides finegoldii	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	finegoldii		
1576	20191107.1	supernatant	paf	26.0	36.0	s05231	s05280	s05171	c0226	Parabacteroides johnsonii DSMZ 18315	Parabacteroides johnsonii	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	johnsonii		
1577	20191107.1	supernatant	paf	26.0	36.0	s05232	s05281	s05172	c0226	Parabacteroides johnsonii DSMZ 18315	Parabacteroides johnsonii	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	johnsonii		
1578	20191107.1	supernatant	paf	26.0	36.0	s05233	s05282	s05173	c0226	Parabacteroides johnsonii DSMZ 18315	Parabacteroides johnsonii	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	johnsonii		
1579	20191107.1	supernatant	paf	26.0	36.0	s05234	s05283	s05177	c0126	Mitsuokella multacida DSMZ 20544	Mitsuokella multacida	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Mitsuokella	multacida		
1580	20191107.1	supernatant	paf	26.0	36.0	s05235	s05284	s05178	c0126	Mitsuokella multacida DSMZ 20544	Mitsuokella multacida	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Mitsuokella	multacida		
1581	20191107.1	supernatant	paf	26.0	36.0	s05236	s05285	s05179	c0126	Mitsuokella multacida DSMZ 20544	Mitsuokella multacida	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Mitsuokella	multacida		
1582	20191107.1	supernatant	paf	26.0	36.0	s05237	s05286	s05180	c0140	Ruminococcus gnavus CC55_001C BEI HM-1056	Ruminococcus gnavus	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	gnavus	CC55_001C	
1583	20191107.1	supernatant	paf	26.0	36.0	s05238	s05287	s05181	c0140	Ruminococcus gnavus CC55_001C BEI HM-1056	Ruminococcus gnavus	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	gnavus	CC55_001C	
1584	20191107.1	supernatant	paf	26.0	36.0	s05239	s05288	s05182	c0140	Ruminococcus gnavus CC55_001C BEI HM-1056	Ruminococcus gnavus	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	gnavus	CC55_001C	
1585	20191107.1	supernatant	paf	26.0	36.0	s05240	s05289	s05183	c0272	Citrobacter portucalensis 30_2  BEI HM-34	Citrobacter portucalensis	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Citrobacter	portucalensis	30_2	
1586	20191107.1	supernatant	paf	26.0	36.0	s05241	s05290	s05184	c0272	Citrobacter portucalensis 30_2  BEI HM-34	Citrobacter portucalensis	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Citrobacter	portucalensis	30_2	
1587	20191107.1	supernatant	paf	26.0	36.0	s05242	s05291	s05185	c0272	Citrobacter portucalensis 30_2  BEI HM-34	Citrobacter portucalensis	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Citrobacter	portucalensis	30_2	
1588	20191107.1	supernatant	paf	26.0	36.0	s05243	s05292	s05186	c0279	Providencia stuartii ATCC 25827	Providencia stuartii	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Morganellaceae	Providencia	stuartii		
1589	20191107.1	supernatant	paf	26.0	36.0	s05244	s05293	s05187	c0279	Providencia stuartii ATCC 25827	Providencia stuartii	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Morganellaceae	Providencia	stuartii		
1590	20191107.1	supernatant	paf	26.0	36.0	s05245	s05294	s05188	c0279	Providencia stuartii ATCC 25827	Providencia stuartii	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Morganellaceae	Providencia	stuartii		
1591	20191107.1	supernatant	paf	26.0	36.0	s05246	s05295	s05198	c0206	Bacteroides thetaiotaomicron VPI 5482	Bacteroides thetaiotaomicron	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	thetaiotaomicron		
1592	20191107.1	supernatant	paf	26.0	36.0	s05247	s05296	s05199	c0206	Bacteroides thetaiotaomicron VPI 5482	Bacteroides thetaiotaomicron	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	thetaiotaomicron		
1593	20191107.1	supernatant	paf	26.0	36.0	s05248	s05297	s05200	c0206	Bacteroides thetaiotaomicron VPI 5482	Bacteroides thetaiotaomicron	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	thetaiotaomicron		
1594	20191107.1	supernatant	paf	26.0	36.0	s05249	s05298	s05204	c0271	Citrobacter youngae ATCC 29220	Citrobacter youngae	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Citrobacter	youngae		
1595	20191107.1	supernatant	paf	26.0	36.0	s05250	s05299	s05205	c0271	Citrobacter youngae ATCC 29220	Citrobacter youngae	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Citrobacter	youngae		
1596	20191107.1	supernatant	paf	26.0	36.0	s05251	s05300	s05206	c0271	Citrobacter youngae ATCC 29220	Citrobacter youngae	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Citrobacter	youngae		
1597	20191107.1	supernatant	paf	26.0	36.0	s05252	s05301	s05207	c0276	Enterobacter cancerogenus ATCC 35316	Enterobacter cancerogenus	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacter	cancerogenus		
1598	20191107.1	supernatant	paf	26.0	36.0	s05253	s05302	s05208	c0276	Enterobacter cancerogenus ATCC 35316	Enterobacter cancerogenus	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacter	cancerogenus		
1599	20191107.1	supernatant	paf	26.0	36.0	s05254	s05303	s05209	c0276	Enterobacter cancerogenus ATCC 35316	Enterobacter cancerogenus	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacter	cancerogenus		
1600	20191107.1	supernatant	paf	26.0	36.0	s05255	s05304	s05210	c0165	Parabacteroides distasonis ATCC 8503	Parabacteroides distasonis	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	distasonis		
1601	20191107.1	supernatant	paf	26.0	36.0	s05256			c0165	Parabacteroides distasonis ATCC 8503	Parabacteroides distasonis	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	distasonis		
1602	20191107.1	supernatant	paf	26.0	36.0	s05257	s05306	s05212	c0165	Parabacteroides distasonis ATCC 8503	Parabacteroides distasonis	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	distasonis		
1603	20200208.0	supernatant	mm	12.0	32.0	s05314	s05376	s05439	c0300	Eubacterium eligens DSMZ 3376	Eubacterium eligens	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	eligens		
1604	20200208.0	supernatant	mm	12.0	32.0	s05315	s05377	s05440	c0300	Eubacterium eligens DSMZ 3376	Eubacterium eligens	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	eligens		
1605	20200208.0	supernatant	mm	12.0	32.0	s05316	s05378	s05441	c0300	Eubacterium eligens DSMZ 3376	Eubacterium eligens	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	eligens		
1606	20200208.0	supernatant	mm	12.0	32.0	s05317	s05379	s05442	c0438	Lachnospiraceae sp. 1_4_56FAA BEI HM-161	Lachnospiraceae	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae		1_4_56FAA	
1607	20200208.0	supernatant	mm	12.0	32.0	s05318	s05380	s05443	c0438	Lachnospiraceae sp. 1_4_56FAA BEI HM-161	Lachnospiraceae	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae		1_4_56FAA	
1608	20200208.0	supernatant	mm	12.0	32.0	s05319	s05381	s05444	c0438	Lachnospiraceae sp. 1_4_56FAA BEI HM-161	Lachnospiraceae	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae		1_4_56FAA	
1609	20200208.0	supernatant	mm	12.0	32.0	s05320	s05382	s05445	c0506	Bifidobacterium longum reuter ATCC 55813	Bifidobacterium longum	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	longum	retuer	
1610	20200208.0	supernatant	mm	12.0	32.0	s05321	s05383	s05446	c0506	Bifidobacterium longum reuter ATCC 55813	Bifidobacterium longum	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	longum	retuer	
1611	20200208.0	supernatant	mm	12.0	32.0	s05322	s05384	s05447	c0506	Bifidobacterium longum reuter ATCC 55813	Bifidobacterium longum	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	longum	retuer	
1612	20200208.0	supernatant	mm	12.0	32.0	s05323	s05385	s05448	c0310	Facklamia sp. HGF4 BEI HM-289	Facklamia	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia		HGF4	
1613	20200208.0	supernatant	mm	12.0	32.0	s05324	s05386	s05449	c0310	Facklamia sp. HGF4 BEI HM-289	Facklamia	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia		HGF4	
1614	20200208.0	supernatant	mm	12.0	32.0	s05325	s05387	s05450	c0310	Facklamia sp. HGF4 BEI HM-289	Facklamia	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia		HGF4	
1615	20200208.0	supernatant	mm	12.0	32.0		s05388	s05451	c0443	Streptococcus parasanguinis CC87K BEI HM-1060	Streptococcus parasanguinis	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	parasanguinis	CC87K	
1616	20200208.0	supernatant	mm	12.0	32.0	s05327	s05389	s05452	c0443	Streptococcus parasanguinis CC87K BEI HM-1060	Streptococcus parasanguinis	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	parasanguinis	CC87K	
1617	20200208.0	supernatant	mm	12.0	32.0	s05328	s05390	s05453	c0443	Streptococcus parasanguinis CC87K BEI HM-1060	Streptococcus parasanguinis	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	parasanguinis	CC87K	
1618	20200208.0	supernatant	mm	12.0	32.0	s05329	s05391	s05454	c0544	Escherichia coli MG-1655 ATCC 7000926	Escherichia coli	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	coli	MG-1655	
1619	20200208.0	supernatant	mm	12.0	32.0	s05330	s05392	s05455	c0544	Escherichia coli MG-1655 ATCC 7000926	Escherichia coli	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	coli	MG-1655	
1620	20200208.0	supernatant	mm	12.0	32.0	s05331	s05393	s05456	c0544	Escherichia coli MG-1655 ATCC 7000926	Escherichia coli	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	coli	MG-1655	
1621	20200208.0	supernatant	mm	12.0	32.0	s05332	s05394	s05457	c0314	Collinsella aerofaciens ATCC 25986	Collinsella aerofaciens	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	aerofaciens		
1622	20200208.0	supernatant	mm	12.0	32.0	s05333	s05395	s05458	c0314	Collinsella aerofaciens ATCC 25986	Collinsella aerofaciens	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	aerofaciens		
1623	20200208.0	supernatant	mm	12.0	32.0	s05334	s05396	s05459	c0314	Collinsella aerofaciens ATCC 25986	Collinsella aerofaciens	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	aerofaciens		
1624	20200208.0	supernatant	mm	12.0	32.0	s05335	s05397	s05460	c0450	Clostridium hathewayi WAL-18680 BEI HM-308	Clostridium hathewayi	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	hathewayi	WAL-18680	
1625	20200208.0	supernatant	mm	12.0	32.0	s05336	s05398	s05461	c0450	Clostridium hathewayi WAL-18680 BEI HM-308	Clostridium hathewayi	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	hathewayi	WAL-18680	
1626	20200208.0	supernatant	mm	12.0	32.0	s05337	s05399	s05462	c0450	Clostridium hathewayi WAL-18680 BEI HM-308	Clostridium hathewayi	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridaceae	Clostridium	hathewayi	WAL-18680	
1627	20200208.0	supernatant	mm	12.0	32.0	s05338	s05400	s05463	c0361	Veillonella sp. HPA0037 BEI HM-850	Veillonella	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella		HPA0037	
1628	20200208.0	supernatant	mm	12.0	32.0	s05339	s05401	s05464	c0361	Veillonella sp. HPA0037 BEI HM-850	Veillonella	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella		HPA0037	
1629	20200208.0	supernatant	mm	12.0	32.0	s05340	s05402	s05465	c0361	Veillonella sp. HPA0037 BEI HM-850	Veillonella	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella		HPA0037	
1630	20200208.0	supernatant	mm	12.0	32.0	s05341	s05403	s05466	c0318	Bifidobacterium breve DSMZ 20213	Bifidobacterium breve	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	breve		
1631	20200208.0	supernatant	mm	12.0	32.0	s05342	s05404	s05467	c0318	Bifidobacterium breve DSMZ 20213	Bifidobacterium breve	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	breve		
1632	20200208.0	supernatant	mm	12.0	32.0	s05343	s05405	s05468	c0318	Bifidobacterium breve DSMZ 20213	Bifidobacterium breve	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	breve		
1633	20200208.0	supernatant	mm	12.0	32.0	s05344	s05406	s05469	c0453	Dorea longicatena DSMZ 13814	Dorea longicatena	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	longicatena		
1634	20200208.0	supernatant	mm	12.0	32.0	s05345	s05407	s05470	c0453	Dorea longicatena DSMZ 13814	Dorea longicatena	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	longicatena		
1635	20200208.0	supernatant	mm	12.0	32.0	s05346	s05408	s05471	c0453	Dorea longicatena DSMZ 13814	Dorea longicatena	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	longicatena		
1636	20200208.0	supernatant	mm	12.0	32.0	s05347	s05409	s05472	c0545	Lactobacillus reuteri F275 ATCC 23272	Lactobacillus reuteri	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	reuteri	F275	
1637	20200208.0	supernatant	mm	12.0	32.0	s05348	s05410	s05473	c0545	Lactobacillus reuteri F275 ATCC 23272	Lactobacillus reuteri	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	reuteri	F275	
1638	20200208.0	supernatant	mm	12.0	32.0	s05349	s05411	s05474	c0545	Lactobacillus reuteri F275 ATCC 23272	Lactobacillus reuteri	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	reuteri	F275	
1639	20200208.0	supernatant	mm	12.0	32.0	s05350	s05412	s05475	c0546	Lactobacillus paracasei subspecies paracasei ATCC BAA-52	Lactobacillus paracasei	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	paracasei	subspecies paracasei	
1640	20200208.0	supernatant	mm	12.0	32.0	s05351	s05413	s05476	c0546	Lactobacillus paracasei subspecies paracasei ATCC BAA-52	Lactobacillus paracasei	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	paracasei	subspecies paracasei	
1641	20200208.0	supernatant	mm	12.0	32.0	s05352	s05414	s05477	c0546	Lactobacillus paracasei subspecies paracasei ATCC BAA-52	Lactobacillus paracasei	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	paracasei	subspecies paracasei	
1642	20200208.0	supernatant	mm	12.0	32.0	s05353	s05415	s05478	c0375	Slackia exigua ATCC 700122	Slackia exigua	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Slackia	exigua		
1643	20200208.0	supernatant	mm	12.0	32.0	s05354	s05416	s05479	c0375	Slackia exigua ATCC 700122	Slackia exigua	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Slackia	exigua		
1644	20200208.0	supernatant	mm	12.0	32.0	s05355	s05417	s05480	c0375	Slackia exigua ATCC 700122	Slackia exigua	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Slackia	exigua		
